idx,t_s,x_m,y_m,vel_mps,heading_x,heading_y,spreading,dose_alvo_kg_ha
341,80.7654,154.3262,-70.1866,6.7081,-1.000000,0.000000,1,100.000000
342,80.9146,153.3262,-70.1866,6.7038,-1.000000,0.000000,1,100.000000
343,81.0639,152.3262,-70.1866,6.6996,-1.000000,0.000000,1,100.000000
344,81.2132,151.3262,-70.1866,6.6958,-1.000000,0.000000,1,100.000000
345,81.3626,150.3262,-70.1866,6.6922,-1.000000,0.000000,1,100.000000
346,81.5121,149.3262,-70.1866,6.6888,-1.000000,0.000000,1,100.000000
347,81.6617,148.3262,-70.1866,6.6858,-1.000000,0.000000,1,100.000000
348,81.8113,147.3262,-70.1866,6.6830,-1.000000,0.000000,1,100.000000
349,81.9610,146.3262,-70.1866,6.6806,-1.000000,0.000000,1,100.000000
350,82.1108,145.3262,-70.1866,6.6785,-1.000000,0.000000,1,100.000000
351,82.2605,144.3262,-70.1866,6.6768,-1.000000,0.000000,1,100.000000
352,82.4103,143.3262,-70.1866,6.6754,-1.000000,0.000000,1,100.000000
353,82.5602,142.3262,-70.1866,6.6744,-1.000000,0.000000,1,100.000000
354,82.7100,141.3262,-70.1866,6.6737,-1.000000,0.000000,1,100.000000
355,82.8599,140.3262,-70.1866,6.6735,-1.000000,0.000000,1,100.000000
356,83.0097,139.3262,-70.1866,6.6737,-1.000000,0.000000,1,100.000000
357,83.1595,138.3262,-70.1866,6.6742,-1.000000,0.000000,1,100.000000
358,83.3093,137.3262,-70.1866,6.6752,-1.000000,0.000000,1,100.000000
359,83.4591,136.3262,-70.1866,6.6767,-1.000000,0.000000,1,100.000000
360,83.6088,135.3262,-70.1866,6.6786,-1.000000,0.000000,1,100.000000
361,83.7585,134.3262,-70.1866,6.6809,-1.000000,0.000000,1,100.000000
362,83.9081,133.3262,-70.1866,6.6837,-1.000000,0.000000,1,100.000000
363,84.0577,132.3262,-70.1866,6.6869,-1.000000,0.000000,1,100.000000
364,84.2072,131.3262,-70.1866,6.6906,-1.000000,0.000000,1,100.000000
365,84.3565,130.3262,-70.1866,6.6948,-1.000000,0.000000,1,100.000000
366,84.5058,129.3262,-70.1866,6.6994,-1.000000,0.000000,1,100.000000
367,84.6549,128.3262,-70.1866,6.7045,-1.000000,0.000000,1,100.000000
368,84.8040,127.3262,-70.1866,6.7100,-1.000000,0.000000,1,100.000000
369,84.9529,126.3262,-70.1866,6.7160,-1.000000,0.000000,1,100.000000
370,85.1016,125.3262,-70.1866,6.7225,-1.000000,0.000000,1,100.000000
371,85.2502,124.3262,-70.1866,6.7294,-1.000000,0.000000,1,100.000000
372,85.3987,123.3262,-70.1866,6.7367,-1.000000,0.000000,1,100.000000
373,85.5469,122.3262,-70.1866,6.7445,-1.000000,0.000000,1,100.000000
374,85.6950,121.3262,-70.1866,6.7527,-1.000000,0.000000,1,100.000000
375,85.8429,120.3262,-70.1866,6.7613,-1.000000,0.000000,1,100.000000
376,85.9906,119.3262,-70.1866,6.7704,-1.000000,0.000000,1,100.000000
377,86.1381,118.3262,-70.1866,6.7798,-1.000000,0.000000,1,100.000000
378,86.2854,117.3262,-70.1866,6.7896,-1.000000,0.000000,1,100.000000
379,86.4325,116.3262,-70.1866,6.7998,-1.000000,0.000000,1,100.000000
380,86.5793,115.3262,-70.1866,6.8104,-1.000000,0.000000,1,100.000000
381,86.7259,114.3262,-70.1866,6.8213,-1.000000,0.000000,1,100.000000
382,86.8723,113.3262,-70.1866,6.8325,-1.000000,0.000000,1,100.000000
383,87.0184,112.3262,-70.1866,6.8440,-1.000000,0.000000,1,100.000000
384,87.1642,111.3262,-70.1866,6.8557,-1.000000,0.000000,1,100.000000
385,87.3099,110.3262,-70.1866,6.8678,-1.000000,0.000000,1,100.000000
386,87.4552,109.3262,-70.1866,6.8801,-1.000000,0.000000,1,100.000000
387,87.6003,108.3262,-70.1866,6.8926,-1.000000,0.000000,1,100.000000
388,87.7451,107.3262,-70.1866,6.9053,-1.000000,0.000000,1,100.000000
389,87.8896,106.3262,-70.1866,6.9182,-1.000000,0.000000,1,100.000000
390,88.0339,105.3262,-70.1866,6.9312,-1.000000,0.000000,1,100.000000
391,88.1779,104.3262,-70.1866,6.9444,-1.000000,0.000000,1,100.000000
392,88.3216,103.3262,-70.1866,6.9576,-1.000000,0.000000,1,100.000000
393,88.4651,102.3262,-70.1866,6.9710,-1.000000,0.000000,1,100.000000
394,88.6083,101.3262,-70.1866,6.9844,-1.000000,0.000000,1,100.000000
395,88.7512,100.3262,-70.1866,6.9978,-1.000000,0.000000,1,100.000000
396,88.8940,99.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
397,89.0369,98.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
398,89.1798,97.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
399,89.3226,96.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
400,89.4655,95.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
401,89.6083,94.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
402,89.7512,93.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
403,89.8940,92.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
404,90.0369,91.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
405,90.1798,90.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
406,90.3226,89.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
407,90.4655,88.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
408,90.6083,87.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
409,90.7512,86.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
410,90.8940,85.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
411,91.0369,84.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
412,91.1798,83.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
413,91.3226,82.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
414,91.4655,81.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
415,91.6083,80.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
416,91.7512,79.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
417,91.8940,78.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
418,92.0369,77.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
419,92.1798,76.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
420,92.3226,75.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
421,92.4655,74.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
422,92.6083,73.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
423,92.7512,72.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
424,92.8940,71.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
425,93.0369,70.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
426,93.1798,69.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
427,93.3226,68.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
428,93.4655,67.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
429,93.6083,66.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
430,93.7512,65.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
431,93.8940,64.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
432,94.0369,63.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
433,94.1798,62.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
434,94.3226,61.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
435,94.4655,60.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
436,94.6083,59.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
437,94.7512,58.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
438,94.8940,57.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
439,95.0369,56.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
440,95.1798,55.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
441,95.3226,54.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
442,95.4655,53.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
443,95.6083,52.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
444,95.7512,51.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
445,95.8940,50.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
446,96.0369,49.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
447,96.1798,48.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
448,96.3226,47.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
449,96.4655,46.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
450,96.6083,45.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
451,96.7512,44.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
452,96.8940,43.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
453,97.0369,42.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
454,97.1798,41.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
455,97.3226,40.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
456,97.4655,39.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
457,97.6083,38.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
458,97.7512,37.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
459,97.8940,36.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
460,98.0369,35.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
461,98.1798,34.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
462,98.3226,33.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
463,98.4655,32.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
464,98.6083,31.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
465,98.7512,30.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
466,98.8940,29.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
467,99.0369,28.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
468,99.1798,27.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
469,99.3226,26.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
470,99.4655,25.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
471,99.6083,24.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
472,99.7512,23.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
473,99.8940,22.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
474,100.0369,21.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
475,100.1798,20.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
476,100.3226,19.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
477,100.4655,18.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
478,100.6083,17.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
479,100.7512,16.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
480,100.8940,15.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
481,101.0369,14.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
482,101.1798,13.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
483,101.3226,12.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
484,101.4655,11.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
485,101.6083,10.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
486,101.7512,9.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
487,101.8940,8.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
488,102.0369,7.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
489,102.1798,6.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
490,102.3226,5.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
491,102.4655,4.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
492,102.6083,3.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
493,102.7512,2.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
494,102.8940,1.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
495,103.0369,0.3262,-70.1866,7.0000,-1.000000,0.000000,1,60.000000
496,103.0846,-0.0079,-70.1810,7.0000,-0.999442,0.033415,0,0.000000
497,103.1324,-0.3417,-70.1643,7.0000,-0.997767,0.066793,0,0.000000
498,103.1801,-0.6748,-70.1364,7.0000,-0.994978,0.100096,0,0.000000
499,103.2279,-1.0067,-70.0974,7.0000,-0.991077,0.133287,0,0.000000
500,103.2756,-1.3371,-70.0473,7.0000,-0.986070,0.166329,0,0.000000
501,103.3234,-1.6657,-69.9862,7.0000,-0.979962,0.199186,0,0.000000
502,103.3712,-1.9920,-69.9142,6.9894,-0.972759,0.231820,0,0.000000
503,103.4191,-2.3158,-69.8313,6.9706,-0.964469,0.264195,0,0.000000
504,103.4672,-2.6366,-69.7377,6.9498,-0.955102,0.296276,0,0.000000
505,103.5155,-2.9540,-69.6333,6.9268,-0.944669,0.328025,0,0.000000
506,103.5639,-3.2679,-69.5184,6.9017,-0.933181,0.359408,0,0.000000
507,103.6125,-3.5777,-69.3931,6.8747,-0.920650,0.390389,0,0.000000
508,103.6613,-3.8831,-69.2575,6.8455,-0.907091,0.420935,0,0.000000
509,103.7104,-4.1839,-69.1118,6.8144,-0.892519,0.451010,0,0.000000
510,103.7597,-4.4796,-68.9561,6.7814,-0.876950,0.480582,0,0.000000
511,103.8092,-4.7700,-68.7906,6.7464,-0.860402,0.509617,0,0.000000
512,103.8590,-5.0546,-68.6156,6.7095,-0.842892,0.538082,0,0.000000
513,103.9091,-5.3333,-68.4310,6.6707,-0.824442,0.565947,0,0.000000
514,103.9595,-5.6056,-68.2373,6.6302,-0.805070,0.593180,0,0.000000
515,104.0102,-5.8713,-68.0346,6.5879,-0.784799,0.619750,0,0.000000
516,104.0613,-6.1301,-67.8232,6.5438,-0.763652,0.645628,0,0.000000
517,104.1128,-6.3816,-67.6031,6.4981,-0.741652,0.670785,0,0.000000
518,104.1646,-6.6257,-67.3749,6.4507,-0.718824,0.695192,0,0.000000
519,104.2168,-6.8620,-67.1386,6.4017,-0.695192,0.718824,0,0.000000
520,104.2694,-7.0903,-66.8945,6.3512,-0.670785,0.741652,0,0.000000
521,104.3224,-7.3103,-66.6429,6.2992,-0.645628,0.763652,0,0.000000
522,104.3760,-7.5218,-66.3841,6.2458,-0.619750,0.784799,0,0.000000
523,104.4299,-7.7245,-66.1184,6.1909,-0.593180,0.805070,0,0.000000
524,104.4844,-7.9182,-65.8461,6.1348,-0.565947,0.824442,0,0.000000
525,104.5394,-8.1027,-65.5675,6.0774,-0.538082,0.842892,0,0.000000
526,104.5949,-8.2778,-65.2828,6.0188,-0.509617,0.860402,0,0.000000
527,104.6510,-8.4433,-64.9924,5.9591,-0.480582,0.876950,0,0.000000
528,104.7077,-8.5990,-64.6967,5.8983,-0.451010,0.892519,0,0.000000
529,104.7649,-8.7447,-64.3960,5.8365,-0.420935,0.907091,0,0.000000
530,104.8228,-8.8803,-64.0905,5.7737,-0.390389,0.920650,0,0.000000
531,104.8814,-9.0056,-63.7807,5.7101,-0.359408,0.933181,0,0.000000
532,104.9406,-9.1205,-63.4669,5.6457,-0.328025,0.944669,0,0.000000
533,105.0004,-9.2248,-63.1494,5.5804,-0.296276,0.955102,0,0.000000
534,105.0611,-9.3185,-62.8286,5.5146,-0.264195,0.964469,0,0.000000
535,105.1224,-9.4014,-62.5048,5.4481,-0.231820,0.972759,0,0.000000
536,105.1845,-9.4734,-62.1785,5.3811,-0.199186,0.979962,0,0.000000
537,105.2474,-9.5345,-61.8499,5.3136,-0.166329,0.986070,0,0.000000
538,105.3111,-9.5846,-61.5195,5.2457,-0.133287,0.991077,0,0.000000
539,105.3757,-9.6236,-61.1876,5.1775,-0.100096,0.994978,0,0.000000
540,105.4411,-9.6515,-60.8546,5.1090,-0.066793,0.997767,0,0.000000
541,105.5074,-9.6682,-60.5208,5.0404,-0.033415,0.999442,0,0.000000
542,105.5746,-9.6738,-60.1866,4.9716,-0.000000,1.000000,0,0.000000
543,105.6428,-9.6682,-59.8525,4.9029,0.033415,0.999442,0,0.000000
544,105.7119,-9.6515,-59.5187,4.8341,0.066793,0.997767,0,0.000000
545,105.7820,-9.6236,-59.1857,4.7655,0.100096,0.994978,0,0.000000
546,105.8532,-9.5846,-58.8538,4.6971,0.133287,0.991077,0,0.000000
547,105.9254,-9.5345,-58.5233,4.6289,0.166329,0.986070,0,0.000000
548,105.9987,-9.4734,-58.1948,4.5611,0.199186,0.979962,0,0.000000
549,106.0731,-9.4014,-57.8684,4.4937,0.231820,0.972759,0,0.000000
550,106.1486,-9.3185,-57.5447,4.4267,0.264195,0.964469,0,0.000000
551,106.2252,-9.2248,-57.2239,4.3603,0.296276,0.955102,0,0.000000
552,106.3030,-9.1205,-56.9064,4.2945,0.328025,0.944669,0,0.000000
553,106.3820,-9.0056,-56.5926,4.2294,0.359408,0.933181,0,0.000000
554,106.4623,-8.8803,-56.2827,4.1651,0.390389,0.920650,0,0.000000
555,106.5438,-8.7447,-55.9773,4.1016,0.420935,0.907091,0,0.000000
556,106.6265,-8.5990,-55.6765,4.0391,0.451010,0.892519,0,0.000000
557,106.7105,-8.4433,-55.3808,3.9775,0.480582,0.876950,0,0.000000
558,106.7959,-8.2778,-55.0905,3.9169,0.509617,0.860402,0,0.000000
559,106.8825,-8.1027,-54.8058,3.8574,0.538082,0.842892,0,0.000000
560,106.9705,-7.9182,-54.5272,3.7992,0.565947,0.824442,0,0.000000
561,107.0598,-7.7245,-54.2548,3.7421,0.593180,0.805070,0,0.000000
562,107.1504,-7.5218,-53.9891,3.6864,0.619750,0.784799,0,0.000000
563,107.2425,-7.3103,-53.7304,3.6320,0.645628,0.763652,0,0.000000
564,107.3358,-7.0903,-53.4788,3.5790,0.670785,0.741652,0,0.000000
565,107.4306,-6.8620,-53.2347,3.5276,0.695192,0.718824,0,0.000000
566,107.5267,-6.6257,-52.9984,3.4776,0.718824,0.695192,0,0.000000
567,107.6242,-6.3816,-52.7701,3.4293,0.741652,0.670785,0,0.000000
568,107.7230,-6.1301,-52.5501,3.3827,0.763652,0.645628,0,0.000000
569,107.8231,-5.8713,-52.3386,3.3378,0.784799,0.619750,0,0.000000
570,107.9245,-5.6056,-52.1359,3.2946,0.805070,0.593180,0,0.000000
571,108.0273,-5.3333,-51.9422,3.2533,0.824442,0.565947,0,0.000000
572,108.1312,-5.0546,-51.7577,3.2138,0.842892,0.538082,0,0.000000
573,108.2365,-4.7700,-51.5826,3.1763,0.860402,0.509617,0,0.000000
574,108.3429,-4.4796,-51.4171,3.1408,0.876950,0.480582,0,0.000000
575,108.4504,-4.1839,-51.2614,3.1073,0.892519,0.451010,0,0.000000
576,108.5591,-3.8831,-51.1157,3.0758,0.907091,0.420935,0,0.000000
577,108.6688,-3.5777,-50.9801,3.0465,0.920650,0.390389,0,0.000000
578,108.7795,-3.2679,-50.8548,3.0193,0.933181,0.359408,0,0.000000
579,108.8911,-2.9540,-50.7399,2.9944,0.944669,0.328025,0,0.000000
580,109.0036,-2.6366,-50.6356,2.9716,0.955102,0.296276,0,0.000000
581,109.1168,-2.3158,-50.5419,2.9512,0.964469,0.264195,0,0.000000
582,109.2308,-1.9920,-50.4590,2.9330,0.972759,0.231820,0,0.000000
583,109.3453,-1.6657,-50.3870,2.9171,0.979962,0.199186,0,0.000000
584,109.4604,-1.3371,-50.3259,2.9037,0.986070,0.166329,0,0.000000
585,109.5760,-1.0067,-50.2759,2.8926,0.991077,0.133287,0,0.000000
586,109.6919,-0.6748,-50.2369,2.8839,0.994978,0.100096,0,0.000000
587,109.8080,-0.3417,-50.2090,2.8777,0.997767,0.066793,0,0.000000
588,109.9243,-0.0079,-50.1922,2.8739,0.999442,0.033415,0,0.000000
589,110.0406,0.3262,-50.1866,2.8726,1.000000,0.000000,0,60.000000
590,110.3885,0.0000,-50.1866,2.8747,1.000000,0.000000,1,60.000000
591,110.7372,1.0000,-50.1866,2.8680,1.000000,0.000000,1,60.000000
592,111.0867,2.0000,-50.1866,2.8611,1.000000,0.000000,1,60.000000
593,111.4371,3.0000,-50.1866,2.8539,1.000000,0.000000,1,60.000000
594,111.7884,4.0000,-50.1866,2.8464,1.000000,0.000000,1,60.000000
595,112.1407,5.0000,-50.1866,2.8387,1.000000,0.000000,1,60.000000
596,112.4940,6.0000,-50.1866,2.8307,1.000000,0.000000,1,60.000000
597,112.8483,7.0000,-50.1866,2.8224,1.000000,0.000000,1,60.000000
598,113.2036,8.0000,-50.1866,2.8139,1.000000,0.000000,1,60.000000
599,113.5601,9.0000,-50.1866,2.8051,1.000000,0.000000,1,60.000000
600,113.9178,10.0000,-50.1866,2.7960,1.000000,0.000000,1,60.000000
601,114.2766,11.0000,-50.1866,2.7867,1.000000,0.000000,1,60.000000
602,114.6367,12.0000,-50.1866,2.7771,1.000000,0.000000,1,60.000000
603,114.9981,13.0000,-50.1866,2.7673,1.000000,0.000000,1,60.000000
604,115.3608,14.0000,-50.1866,2.7572,1.000000,0.000000,1,60.000000
605,115.7248,15.0000,-50.1866,2.7469,1.000000,0.000000,1,60.000000
606,116.0903,16.0000,-50.1866,2.7363,1.000000,0.000000,1,60.000000
607,116.4572,17.0000,-50.1866,2.7255,1.000000,0.000000,1,60.000000
608,116.8255,18.0000,-50.1866,2.7145,1.000000,0.000000,1,60.000000
609,117.1955,19.0000,-50.1866,2.7033,1.000000,0.000000,1,60.000000
610,117.5670,20.0000,-50.1866,2.6918,1.000000,0.000000,1,60.000000
611,117.9401,21.0000,-50.1866,2.6802,1.000000,0.000000,1,60.000000
612,118.3148,22.0000,-50.1866,2.6684,1.000000,0.000000,1,60.000000
613,118.6913,23.0000,-50.1866,2.6564,1.000000,0.000000,1,60.000000
614,119.0694,24.0000,-50.1866,2.6443,1.000000,0.000000,1,60.000000
615,119.4494,25.0000,-50.1866,2.6320,1.000000,0.000000,1,60.000000
616,119.8311,26.0000,-50.1866,2.6196,1.000000,0.000000,1,60.000000
617,120.2147,27.0000,-50.1866,2.6071,1.000000,0.000000,1,60.000000
618,120.6001,28.0000,-50.1866,2.5946,1.000000,0.000000,1,60.000000
619,120.9874,29.0000,-50.1866,2.5820,1.000000,0.000000,1,60.000000
620,121.3766,30.0000,-50.1866,2.5693,1.000000,0.000000,1,60.000000
621,121.7678,31.0000,-50.1866,2.5566,1.000000,0.000000,1,60.000000
622,122.1608,32.0000,-50.1866,2.5439,1.000000,0.000000,1,60.000000
623,122.5559,33.0000,-50.1866,2.5313,1.000000,0.000000,1,60.000000
624,122.9529,34.0000,-50.1866,2.5187,1.000000,0.000000,1,60.000000
625,123.3519,35.0000,-50.1866,2.5062,1.000000,0.000000,1,60.000000
626,123.7529,36.0000,-50.1866,2.4938,1.000000,0.000000,1,60.000000
627,124.1559,37.0000,-50.1866,2.4815,1.000000,0.000000,1,60.000000
628,124.5609,38.0000,-50.1866,2.4694,1.000000,0.000000,1,60.000000
629,124.9678,39.0000,-50.1866,2.4575,1.000000,0.000000,1,60.000000
630,125.3766,40.0000,-50.1866,2.4459,1.000000,0.000000,1,60.000000
631,125.7874,41.0000,-50.1866,2.4344,1.000000,0.000000,1,60.000000
632,126.2001,42.0000,-50.1866,2.4233,1.000000,0.000000,1,60.000000
633,126.6146,43.0000,-50.1866,2.4125,1.000000,0.000000,1,60.000000
634,127.0309,44.0000,-50.1866,2.4021,1.000000,0.000000,1,60.000000
635,127.4489,45.0000,-50.1866,2.3920,1.000000,0.000000,1,60.000000
636,127.8687,46.0000,-50.1866,2.3823,1.000000,0.000000,1,60.000000
637,128.2901,47.0000,-50.1866,2.3732,1.000000,0.000000,1,60.000000
638,128.7130,48.0000,-50.1866,2.3644,1.000000,0.000000,1,60.000000
639,129.1374,49.0000,-50.1866,2.3562,1.000000,0.000000,1,60.000000
640,129.5632,50.0000,-50.1866,2.3486,1.000000,0.000000,1,60.000000
641,129.9903,51.0000,-50.1866,2.3415,1.000000,0.000000,1,60.000000
642,130.4185,52.0000,-50.1866,2.3351,1.000000,0.000000,1,60.000000
643,130.8478,53.0000,-50.1866,2.3293,1.000000,0.000000,1,60.000000
644,131.2781,54.0000,-50.1866,2.3241,1.000000,0.000000,1,60.000000
645,131.7092,55.0000,-50.1866,2.3197,1.000000,0.000000,1,60.000000
646,132.1410,56.0000,-50.1866,2.3160,1.000000,0.000000,1,60.000000
647,132.5733,57.0000,-50.1866,2.3131,1.000000,0.000000,1,60.000000
648,133.0060,58.0000,-50.1866,2.3109,1.000000,0.000000,1,60.000000
649,133.4390,59.0000,-50.1866,2.3096,1.000000,0.000000,1,60.000000
650,133.8721,60.0000,-50.1866,2.3091,1.000000,0.000000,1,60.000000
651,134.3051,61.0000,-50.1866,2.3094,1.000000,0.000000,1,60.000000
652,134.7379,62.0000,-50.1866,2.3107,1.000000,0.000000,1,60.000000
653,135.1702,63.0000,-50.1866,2.3128,1.000000,0.000000,1,60.000000
654,135.6020,64.0000,-50.1866,2.3159,1.000000,0.000000,1,60.000000
655,136.0331,65.0000,-50.1866,2.3198,1.000000,0.000000,1,60.000000
656,136.4632,66.0000,-50.1866,2.3248,1.000000,0.000000,1,60.000000
657,136.8923,67.0000,-50.1866,2.3307,1.000000,0.000000,1,60.000000
658,137.3201,68.0000,-50.1866,2.3375,1.000000,0.000000,1,60.000000
659,137.7465,69.0000,-50.1866,2.3453,1.000000,0.000000,1,60.000000
660,138.1713,70.0000,-50.1866,2.3541,1.000000,0.000000,1,60.000000
661,138.5943,71.0000,-50.1866,2.3639,1.000000,0.000000,1,60.000000
662,139.0154,72.0000,-50.1866,2.3746,1.000000,0.000000,1,60.000000
663,139.4345,73.0000,-50.1866,2.3864,1.000000,0.000000,1,60.000000
664,139.8513,74.0000,-50.1866,2.3991,1.000000,0.000000,1,60.000000
665,140.2658,75.0000,-50.1866,2.4127,1.000000,0.000000,1,60.000000
666,140.6778,76.0000,-50.1866,2.4273,1.000000,0.000000,1,60.000000
667,141.0871,77.0000,-50.1866,2.4429,1.000000,0.000000,1,60.000000
668,141.4937,78.0000,-50.1866,2.4593,1.000000,0.000000,1,60.000000
669,141.8975,79.0000,-50.1866,2.4767,1.000000,0.000000,1,60.000000
670,142.2983,80.0000,-50.1866,2.4950,1.000000,0.000000,1,60.000000
671,142.6960,81.0000,-50.1866,2.5141,1.000000,0.000000,1,60.000000
